Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Florencia Iglesias,,,5,hace una semana,"Atendimiento pésimo.
Preguntamos los ingredientes de una pizza, y elegimos esa que fue explicada.
A la hora de pagar nos quisieron cobrar un valor diferente y cuando reclamamos el GERENTE quiso ofendernos por ser de afuera utilizando una frase "" 80 reales no son nada, te los voy a devolver 80 no son nada "" en tono burlista y riendo.

Aparte de eso el atendimiento del mozo todo el tiempo fue sin atención, grosero.
El lugar es famoso por si antigüedad y las pizzas.
Deberían colocar personas capaces de lidiar con tanto movimiento, sino parece que les molesta que la gente esté yendo a comer.
El lugar es grande pero sumamente apretado, las mesas una al lado de las otras.
Las pizzas son buenas, pero el precio calidad no lo vale.",5,5,2,
Lauti Aguilar,,,5,hace una semana,Gracias por  la atención de todos muy rico todo y el ambiente es muy lindo 😇,5,4,5,
Debora Vukichevich,,,5,hace una semana,"Excelente la atención de Claudia y Pacheco,siempre todo muy rico y súper atentos!!!",5,4,5,
Agustín Ale,,,5,hace una semana,excelentes Ariel e Ivana!,5,5,5,
Natalia Azaldegui,,,5,hace una semana,Lauti y Antonella,4,5,5,
Azul Azcurra,,,5,hace una semana,"Antonella y Dani fueron excelentes, ¡y la experiencia es imperdible!",5,5,3,
Jesus Jaldin,,,5,hace una semana,Antonela y Dani nos trataron de maravilla. ¡Fue una experiencia increíble! La pizza estaba deliciosa y el servicio fue estupendo.,5,5,5,
David Navarro,,,5,hace una semana,Antonella y Dani,5,5,5,
Bliss Informática,,,5,hace una semana,Excelente te servicio y atención por parte Antonella,5,5,3,
Arlette Cuvi,,,5,hace una semana,"Comimos muy rico, nos atendieron muy bien. Destaco la atención de Antonella y Esteban.",5,4,5,
Guillermo R,,,5,hace una semana,Antonella,5,5,5,
Franciely Ruti,,,5,hace una semana,Muy bien atendidos por Esteban y Antonela,5,5,5,
gloria alvarez,,,5,hace una semana,Esteban  un grande !!!! Siempre atento a todas sus mesas 👏👏👏🏃🏽‍➡️🏃🏽‍➡️🏃🏽‍➡️👏👏👏👏,5,5,5,
TIAGO FAVERO,,,5,fecha de edición: hace una semana,"Muy buena antencio de parte de Pacheco y Claudia, muy amables y serviciales.",5,5,4,
Javier Flores,,,5,hace una semana,Pacheco y Claudia 🩵,5,4,5,
Sergio Camargo (serjovano),,,4,hace una semana,"Güerrín decepcionó. La pizza llegó tibia, con piso inexistente y la masa apelmazada/semicruda bajo la cubierta: húmeda, pastosa y pesada.
Una porción y ya está; no invita a seguir comiendo.
Mucho volumen, poca cocción real. Un clásico que, al menos hoy, no estuvo a la altura.",5,5,5,
Sofia Moya,,,5,hace una semana,"Es un lugar muy tradicional, histórico en Buenos Aires, muy visitado, se hacen filas para ingresar, es enorme, tienen mucho personal. Una pizza chica es para dos personas, no son pizzas piedras, son ddvlas tradicionales, no tienen estacionamiento. Vale la pena probar estas pizzas.",5,5,5,
Andrei Amador,,,5,hace una semana,Claudia y Leo  el mozo excelente,4,5,5,
andreina monsalve,,,3,hace una semana,"Como cliente de Pizzería Guerrín, no puedo dejar de destacar lo que representa este lugar en la historia de Buenos Aires. Es una pizzería tradicional y emblemática, con una trayectoria que se remonta a 1932, y que sigue siendo sinónimo de prestigio y calidad. Apenas uno entra, se siente ese aire porteño de toda la vida: el aroma a pizza recién salida del horno gigante a leña, las charlas animadas, y esa ambientación antigua y encantadora, especialmente en el patio del fondo, donde parece que el tiempo se detuvo.

Las pizzas son espectaculares, con masa esponjosa, abundante muzzarella y ese sabor inconfundible que solo Guerrín sabe lograr. Cada porción es un clásico. La atención es muy buena, rápida y amable, incluso cuando el lugar está lleno (como casi siempre).

Además, los precios son muy razonables para la calidad que ofrecen, lo que la convierte en una parada obligada tanto para turistas como para porteños. En definitiva, Guerrín es historia viva de Buenos Aires, un sitio donde la tradición, el buen gusto y la calidez se mantienen intactos. ¡Un lugar que hay que visitar sí o sí! 🍕🇦🇷",5,5,5,
francisco jose vrcic,,,5,hace una semana,"Excelente atención. Es lo que esperas de una pizzería muy concurrida. Buen atención del personal, y las pizzas 10/10.",5,5,5,
juan exposito,,,3,hace una semana,Excelente!!! Precios accesibles variedad increíbles de pizzas !!!,5,5,3,
Arq. Luciana Palacio,,,5,hace una semana,Excelente lugar en Bueno Aires para disfrutar de unas ricas pizzas. Mucha variedad y buena calidad de los productos.,5,4,4,
Santiago Tojo,,,5,hace una semana,"La pizza esta bien, no creo que sea la mejor. El ambiente es genial es una experiencia ir.",5,4,4,
AGOSTINA BELÈN FRANK,,,4,hace una semana,Actualmente es mi pizzeria favorita!!!,5,4,5,
Daniel,,,5,hace una semana,"Era invierno de 2025... me descompuse afuera en la fila, pase adentro me dieron una silla y me regalaron un agua. Parecerá algo absurdo... pero destaco el detalle y la atención en lo que era un mundo de gente y lo hiper a full que estaban todos los empleados",3,5,5,
Flor Frieyro,,,5,hace una semana,LA MEJOR PIZZA 🍕,5,5,4,
Mariano Jorge Rodriguez,,,2,hace una semana,sigue siendo una visita obligatoria y el patio italiano está increible,5,4,5,
Maria Ortiz,,,4,hace una semana,Cruda la masa en el medio...,5,5,5,
Oscar Turnes,,,2,hace una semana,"Escribo para agradecer a todo el equipo de Guerrin, en especial al mozo y al gerente -no sé los nombres- que me dieron una atención fabulosa el sábado a la noche cuando tuve una descompensación mientras esperaba la comida con mi familia. Se mostraron muy atentos y actuaron de forma rápida ante la incómoda situación. Les quedo eternamente agradecidos y les comento que me recuperé rápidamente luego en mi hotel y pude continuar con mis actividades programadas. ¡Un gran saludo y agradecimiento!",5,5,5,
Matheus Barbosa,,,5,hace una semana,Lo más recomendable es cometer un par de trozos de fugazzeta en las mesas de pie. Rica mozzarella,5,5,4,
Edu,,,5,hace una semana,"La pizza es muy rica, la organización muy buena. A pesar de las largas filas, te ubican rápido para una muy buena atención.",5,4,5,
Lucas Moyano,,,5,hace una semana,Antonella y lautaro,5,5,5,
Yani,,,5,fecha de edición: hace una semana,Espectacular ❤️ Antonella  y Lautan 😊,5,5,4,
marisa lilian cavuto,,,5,hace una semana,Muy buen servicio de parte de antonela y lautaro,5,5,5,
Jorge Martínez,,,5,hace una semana,Antonella y lautaro,5,5,5,
Anabel Obregon,,,5,hace una semana,Antonela y Lautaro muy majos gran servicio,5,5,5,
Guadalupe Etcheverry,,,5,hace una semana,Lautaro y Antonella,4,5,5,
nikki,,,5,hace una semana,"Excelente, pero hace calor",5,5,5,
Jorgelina Luetich,,,5,hace una semana,Antonella Irwin,5,5,4,
Sofia milagros Jalil riso,,,5,hace una semana,Gracias a la excelente atención de Ergűin y Antonel!!!,5,5,5,
Miguel Marcano,,,5,hace una semana,La mejor pizzería de bs as. Erwin y Antonela!,5,5,5,
Christian Graham Pears,,,5,hace una semana,"No se dejen llevar por la fila todo muy rápido, servicio y comida excelente !! Gracias cristian por la atención",5,5,5,
Textil Bariloche,,,5,hace una semana,"La mejor pizza de Buenos Aires.
La atención de Cristian fue excelente. Volvería mil veces 🙌🏻",5,5,5,
Alvaro Lopez,,,5,hace una semana,un capo Cristian,5,5,4,
Natalia Ailan,,,5,fecha de edición: hace una semana,Milagros y Cristian 2 genios,5,5,5,
Matti Mendez,,,4,hace una semana,Milagros una Genia!!,5,5,5,
Hernan Percia,,,5,fecha de edición: hace una semana,"Gonza y claudia unos genios, excelente la atención, la comida y la buena onda",5,5,5,
Paola Vanesa Filippig,,,4,hace una semana,"Excelente servicio de Erwin, Ivana 🍕👏🏻 recomendable",5,5,5,
Lisandro Perrone,,,5,hace una semana,"Increíble lugar, es inmenso. Decoración ambientada a sus inicios. La atención es excelente, todo el grupo está perfectamente organizado, aunque tengas que hacer fila, vale la pena y no es tanta la demora. Excelente la atención del mozo Erwin e Ivana.",5,5,5,
ISIDORA PALMA DONOSO,,,5,hace una semana,"Genial Guerrin cada vez mejor, carta ordenada, precios acordes, ambiente hermoso, excelente servicio de Claudia y Gonzalo. Gracias",5,4,5,
Bittencourt Espindola Viagens & Turismo,,,5,hace una semana,"Buen servio por parte de las personas que nos atendió, ivana y erguin.",5,5,5,
Ignacio Valencia,,,5,hace una semana,"nos gusto mucho la atencion de claudia y gonzalo que nos ayudaron a festejar el cumpleaños de mi mama, muy agradecido",5,5,5,
Dolores Piedrabuena,,,5,fecha de edición: hace una semana,Le faltó orégano a la mozzarella,5,5,5,
PATRICIA FABRIN,,,5,hace una semana,Excelente atención de Ivana y Erwin. La comida riquisimaa,5,5,5,
MARTINA ROSETTI,,,5,hace una semana,¡Gonzalo nos trató bien! viva la vida,5,5,5,
tomas Casas,,,5,hace una semana,"Excelente la comida, la atención y el lugar",5,5,4,
Mariana Casas,,,5,hace una semana,Excelente servicio y atención,5,5,5,
Verónica Álvarez López,,,5,hace una semana,"Obama nos dirigió espectacular hasta llegar a la mesa y edwin sorprende como se acordó nuestro pedido, algo totalmente increíble",5,5,5,
Milagros Merayo Molina,,,5,hace una semana,Excelente servicio y atención.,5,5,5,
Ana vilchez villasmil,,,5,hace una semana,Muy buena atención,5,5,5,
Marlon Loaiza,,,5,hace una semana,Esteban el mesero brindó un excelente servicio e Ivana estuvo en los detalles! Excelente comida y atención,5,5,5,
Nico Espinosa,,,5,hace una semana,"Excelente todo, Ivana y Esteban fueron muy cordiales en su atención. Las pizzas son un diez!",5,4,5,
Tele,,,5,hace una semana,Milagros y Daniel unos genios!,5,5,5,
Vanesa Costa,,,5,hace una semana,"Excelentes las pizzas!
Muy buena atención de todos, en especial Ivana y Esteban.",5,5,5,
Ivo Curcic,,,5,fecha de edición: hace una semana,Buenísima atención. Mención especial para ivana y Esteban. Todo excelente,4,5,5,
maria cacopardo,,,4,hace una semana,Nos atendió Agustín,4,5,5,
Roberto Rincon,,,5,hace una semana,Excelente la comida y la atención de Gonzalo y Claudia,5,5,5,
emiliano ottelli,,,5,hace una semana,Venimos siempre porque la calidad del servicio y de las comidas son excelentes. Daniel una atención 10 de 10. Un genio.,5,5,5,
Javier Laguzzi,,,4,hace una semana,Claudia y lean excelente atención.,5,5,5,
Nicolas Magista,,,5,hace una semana,Excelente atención la de esteban y antonella!,5,5,5,
IGNACIO MARTIN PATERNOSTER,,,5,hace una semana,Muy buena atención de Esteban y antonella,5,5,5,
Jeremías Rogé,,,5,hace una semana,"Excelente todo. De punta a  punta.
Si te llevan al fondo no pueden pedir por porciones, tengan eso en cuenta.
La parte de atrás es HER MO SA
Un ambiente muy lindo, mucha gente linda hablando y disfrutando el tiempo como quieren, l atención de los mozos impecable, las pizzas te sacian tanto y son tan ricas que vale cada centavo ingresar y disfrutarlo.
Parada obligada si estás por la zona",5,5,5,
Abril Jurnet,,,5,hace una semana,"Son pizzas con mucha identidad. Si querés conseguir lugar, venite con tiempo. Daniel y Milagros muy atentos.",5,5,5,
Martin Dussich,,,5,hace una semana,Exelente atención  Milagros y Daniel un crack exelente muy atento,5,5,5,
Florencia Jurnet,,,5,hace una semana,"Excelente la atención de Daniel & milagros
Gracias!!  Pase un cumple genial",5,5,5,
Cintia Sosa,,,5,hace una semana,"Excelente la pizza, la atención, el lugar, todo. Daniel que nos atendió y Milagros que nos recibió unos genios.",3,5,5,
Julian Cappiello,,,5,hace una semana,"Excelente 👌 servicio !!
Daniel y milagros unos genios!!",5,5,3,
Adriana Paola Munevar Moreno,,,5,hace una semana,Pasamos una noche inolvidable en familia!!!! Gracias Daniel y milagros por su atención!!!!!! Excelente servicio!!!!!! Fuerte el aplauso 👏,5,1,4,
Nicolas Pallares,,,5,hace una semana,"muy buena atención, el mozo un genio",5,5,5,
Facundo Fissore,,,5,hace una semana,"El mejor lugar de pizzas lejos!
Daniel y milagros 10/10 la atencion",5,4,5,
Carolina manzano,,,4,hace una semana,"Muy rápida atención y servicio excelente.
Las pizzas con todos los ingredientes abundantes..",1,5,5,
Florencia Gomila,,,5,hace una semana,"Muy buena experiencia! La pizzería es icónica, y si pasas al fondo por un pasillo hay todo un sector con mesas sin tanto olor a comida(por la ropa), esa parte es tremenda. Las pizzas son buenisimas y se pueden pedir en mitades. Lo que sí los precios son algo elevados pero está bueno vivir la experiencia.",4,5,4,
Matias Bustos,,,5,hace una semana,una de las clásica de esta cuadra!,5,5,5,
Gabriel Lopez,,,5,fecha de edición: hace una semana,La mejor pizza de buenos aires,5,5,5,
bruno alberich,,,5,hace una semana,"La pizza de guerrin esta en otro nivel, buensima buenos precios y el lugar es hermoso! Cuando va uno solo la experiencia cambia ya que solo se puede comer parada ya que en mesas no se puede pedir rebanadas, y una pizza completa es demasiado, igual totalmente rica!",5,2,5,
Agostina Heredia,,,5,hace una semana,Excelente lugar para ir en familia,5,3,5,
Donatella Rosa,,,5,hace una semana,"Pizzería emblemática de Buenos Aires, vale la pena visitarla para conocer algo con mucha historia y tradición. Cuando llegamos había fila para sentarse pero se pasó muy rápido. Se nota que tienen experiencia con servir a un montón de gente porque el proceso para conseguir mesa estuvo bien organizado y eficiente. La atención a cliente también fue buena (aunque un poquito lenta) a pesar de la cantidad de gente que tenían.

Ahora para la comida, pedimos una pizza especialidad de la casa chica, un flan de dulce de leche, cerveza y una copa de vino. Para dos personas con hambre estuvo perfecta la porción. Para mi la pizza estuvo muy rica pero nada fuera de lo normal. Honestamente, no regresaría solo por ella a menos que me quede de paso. El flan igual. Pero la experiencia en el sitio me gustó mucho.",5,5,4,
Micaela Rosa,,,5,fecha de edición: hace una semana,"Probamos la pizza especial de la casa y esta muy rica. Tuvimos que hacer un poco de fila pero esta fue muy rápida, unos 10 minutos. Fuimos al rededor de las 3pm. El restaurante estaba lleno, por lo que el servicio fue un poco lento. Nos atendió Matias, quien fue muy servicial.

Creo que si lo pongo como un must a visitar si estas en Buenos Aires.",1,5,5,
Experimentos Rurales (XR-000),,,5,hace una semana,Un servicio impecable y muy rico!,5,4,1,
Mercedes Dini,,,4,hace una semana,"Excelente atención de todos en el patio napolitano.
La comida espectacular como siempre",5,5,5,
Jorge alejandro Fares ruiz,,,5,fecha de edición: hace una semana,Estuvimos en el hermoso patio Napolitano,5,2,5,
Nicolas Nesprias,,,5,hace una semana,"Me recomendaron mucho este lugar, muy cálido y la comida es excelente, estuvimos en el sector del patio. La atención de Miguel 10/10. Súper recomiendo",5,5,5,
Fabian Saganias,,,4,hace una semana,"La mejor pizza del
Mundo! Lugar de encuentro . Buena comida y excelente atención! .
El patio es súper cómodo!",5,5,4,
Siul Villegas,,,5,hace una semana,Aca un mendocino que quiere volver a bs as a comer la mejor pizza!!😋 excelente atencion y las pizzas superaron la espectativa y es hermoso recorrer los distintos salones. Una visita obligada.,5,5,5,
Leo Mik,,,4,hace una semana,Excelente atención en patio napolitano,5,4,5,
Sebastian Salomon,,,5,hace una semana,Excelente ambiente en el Patio Napolitano!,5,5,5,
SERGIO ROJAS,,,5,hace una semana,"Chulada de pizzas,",5,5,5,
rodrigo cistac,,,5,hace una semana,"Fui con amigas extranjeras, les encantó. Comimos muy rico, el servicio rápido, amable. El ambiente es genial.",5,5,5,
Enz Cab,,,5,hace una semana,"El salón de arriba quedó muy lindo pero demasiado calor no corre aire, se ve humo.
La pizza en esta oportunidad nos vino media cruda.",5,5,5,
Christian Avendaño,,,5,hace una semana,"Un lugar emblemático de la ciudad. La pizza no me gustó; no estaba crujiente y el sabor no era nada del otro mundo, pero las empanadas estaban deliciosas.

Recomendación:

- Empanada de pepperoni",5,5,5,
claudio medina,,,4,hace una semana,La mejor de Bs as!,5,5,5,
Lucas Osses,,,5,hace una semana,"excelente lugar, la comida increíble, y el servicio de 10!! en especial la atención de Franco y Claudia, gracias por todo, volveremos!!!",5,5,3,
Kevin Esper Basaldella,,,5,hace una semana,Muy buena atención de Erwin y Claudia la pizza excelente,5,5,4,
Álvaro Fernández,,,5,hace una semana,"Todo espectacular, nos recibió de manera INCREÍBLE Antonella (genia absoluta), luego se acercó Leandro que se puso la 10 con mi hijo de 11 años. La pizza increíble, cocineros a la vista muestran su magia elaborando estas excelentes pizzas. GRACIAS RECOMIENDO 100%",5,4,5,
Valeria Dowling,,,5,hace una semana,Parada obligatoria cada vez que visitas la capital,4,5,4,
Esther López Alva,,,4,hace una semana,Muy amables Mario y Antonela 😃,3,5,4,
Candela wollert,,,5,hace una semana,antonella y beto,4,5,5,
Cecilia Polledo de Reina,,,5,hace una semana,"Antonella y Beto, unos genios atendiéndo!",4,4,4,
Cammy CLop,,,4,hace una semana,Nos tocó el mejor mozo de la pizzería. Crack morales,5,5,4,
Javier Lisniczuk,,,5,hace una semana,Ariel,5,5,5,
Alexis Suarez,,,5,hace una semana,"Antonella y federico unos genios
. Falto música je",5,5,5,
Camila Razovich,,,5,hace una semana,Federico y Antonela,5,4,4,
Diego Aguilera,,,5,hace una semana,Federico y antonela,5,5,4,
Agustin Pablo Fazio,,,4,hace una semana,Federico y Antonela,5,3,5,
Canalla Verde,,,5,hace una semana,Excelente atención de Levy y Claudia. Muy atentos y rápidos en la atención. Las pizzas excelentes.,5,4,5,
Sandra Plastina,,,5,hace una semana,Federico y Antonella,5,5,5,
Felipe do Monte Pereira,,,5,hace una semana,Federico y Antonella,5,5,4,
Claudio,,,5,hace una semana,"Muy buena atención de Erwin y Claudia en nuestra primera visita en Guerrin!
Deliciosas las pizzas! Las super recomendamos!
Queremos un Guerrin en Mardel!!!!",5,5,5,
alvaro gomez,,,5,hace una semana,"Atendidos por Erwin y Claudia. Muy amables y profesionales los dos.
La pizza imperdible!!!!!
Volveremos sim dudar",5,4,5,
Craig Dixon,,,5,hace una semana,De las pizzas más ricas de mi vida (soy de Paraguay) y es mi primera vez comiendo en Guerrín 🫶🏻 muy buena atención Trinidad y Daniel Pacheco unos genios ✨,4,5,5,
Lorena Chavez,,,3,hace una semana,Exelente servicio. La atención de Morales y de Claudia lo mejor.,5,5,5,
joaquín alonso,,,5,hace una semana,Increíble lugar. Siempre volvemos porque es excelente. Morales y Clauda muy buena atención 👏🏾,5,5,5,
Damian N,,,5,hace una semana,"La mejor pizza de Argentina, el servicio excelente. Daniel Pacheco y Trinidad unos genios.",5,5,5,
Ailín Garrido,,,4,hace una semana,Muy lindo y rico! Muy buena atención Lautaro y Claudia,5,5,5,
Ever Pasten,,,5,hace una semana,La atención de Claudia y lautaro estuvo perfecta,5,5,5,
Milagros Pastén,,,5,hace una semana,Trinidad y Daniel Pacheco unos genios!,5,5,5,
Marina Vallecillo,,,4,hace una semana,Muy bien atendidos por trinidad y mariano. La comida vegana espectacular y la cerveza bien fría,5,5,5,
Mariano Paloma,,,1,fecha de edición: hace una semana,Excelente todos!! Gracias a Ernesto y Trinidad! Nos atendieron de 10!!! La comida muyyyy buenaaaa,5,5,5,
María Emilia Gimenez,,,5,hace una semana,Excelente!!,5,5,5,
Franco Paredes,,,5,hace una semana,Excelente atención de Daniel !!!,5,5,5,
Christina Hidalgo,,,5,hace una semana,"La comida excelente, lastima que nos dijeron que no funcionaba el aire acondicionado y cenar con 35 grados no está bueno, además no lo informaron con anterioridad. Una pena que  no cuiden a los cliente.",5,5,5,
Maria luz Balbuena,,,5,hace una semana,"Excelente la comida el lugar y la atención. Destaco el servicio atento y profesional de Trinidad, Gonzalo y Claudia. Un lugar muy recomendable para pasar un buen rato y para volver.",5,5,5,
Marko Guerra,,,5,hace una semana,"Agarra una rebanada y cómetela en la barra, porque, dependiendo del tamaño, una pizza pequeña cuesta 28.000 pesos y una rebanada, según el sabor, cuesta 4.000 pesos. Pedí cuatro rebanadas; son bastante grandes y densas, casi pesadas. Me comí dos, mi esposa dos, e incluso dejé un poco. Noté que la gente no podía terminar su comida y dejaba comida en el plato. Mi cuenta fue de 18.000 pesos, incluyendo las cuatro rebanadas y una Coca-Cola.",5,5,5,
Panella Marcelo,,,5,fecha de edición: hace una semana,"Guerrin es un viaje por los sabores más deliciosos de Italia. La vera 🍕, es un paseo por la historia de una pizzeria antiquisima en el centro de Bs. As. a metros del obelisco. Van a descubrir no solo esos sabores exquisitos sino, una…",5,5,5,
Natali Prieto,,,5,fecha de edición: hace una semana,"Esta pizzería tradicional lleva más de 90 años en el mercado y se especializa en pizzas deliciosas. Es un espacio amplio con amplios asientos, pero se llena rápido. Las pizzas son gruesas y vienen en una variedad de sabores, así que puedes elegir la que mejor se adapte a tus gustos.",5,5,5,
Rocío Sánchez,,,5,hace una semana,Pedimos una pizza de panceta y pepperoni y nos dieron jamón. El choclo no tenía sabor.,5,5,5,
Karlos Valdés,,,5,hace una semana,"No vale la espera,  no porque sea mala sino porque hay otras pizzerias muy buenas también.",5,5,5,
Victoria Serrano,,,5,hace una semana,"Abundante porción al corte, muy sabrosa, ver bien en que horario ir porque a veces con las salidas de los teatros hay fila",5,5,5,
Maria Jose Vergara Ortega,,,5,hace una semana,"Muy buena la fugazzetta, la atención del mesero muy buena. Impresionante la cantidad de gente, por lo que a veces puede complicarse la organización para entrar… Vale la pena ir aunque sea una vez!",5,5,5,
Ana,,,5,hace una semana,,5,5,5,
Nahiara Vega,,,5,hace una semana,,5,4,5,
Florencia Pereyra,,,5,fecha de edición: hace una semana,,4,5,5,
Martina Baigorria,,,5,hace una semana,,5,5,5,
Maria Cosenza,,,5,hace una semana,,5,5,4,
Erica Zajc,,,5,hace una semana,,5,5,5,
Elisa Campero,,,5,hace una semana,,5,5,5,
German Frini,,,5,hace una semana,,5,5,5,
Laudicina Zajc Francesca,,,5,hace una semana,,5,5,5,
Agus Mansilla,,,5,hace una semana,,5,5,5,
felipe garcia novarini,,,5,hace una semana,,5,5,5,
Camila Ayala,,,5,hace una semana,,5,5,4,
Daniela Miranda,,,5,hace una semana,,4,5,5,
Thomas Garcia Novarini,,,5,hace una semana,,5,4,5,
Neiko Muñoz,,,5,hace una semana,,5,5,5,
Soledad Novarini,,,5,hace una semana,,5,5,5,
Franco Nanni,,,5,hace una semana,,5,5,5,
Manuela Garcia Novarini,,,5,hace una semana,,5,5,5,
Agustina Chazarreta,,,5,hace una semana,,5,5,5,
Santiago Lanzos,,,5,hace una semana,,5,5,5,
martina escobar,,,5,hace una semana,,5,5,5,
Diego Sanchez,,,5,hace una semana,,5,5,5,
Rosana Diaz Prémoli,,,5,hace una semana,,5,5,5,
Joaquin Salvador,,,5,hace una semana,,5,5,3,
Nicolas Emmanuel Arias,,,4,hace una semana,,5,5,5,
Mario Carrabba,,,4,hace una semana,,5,4,4,
Victoria Fernandez,,,5,hace una semana,,5,5,5,
Agustín Chiera,,,5,hace una semana,,5,5,5,
Dafne Maldonado,,,5,hace una semana,,4,5,5,
Juan Rodrigo Ramos Ayala,,,5,hace una semana,,5,5,5,
matias clara,,,5,hace una semana,,5,5,5,
Zulma Quintero,,,5,hace una semana,,5,5,5,
Oscar Francisco Abalos,,,5,hace una semana,,5,5,5,
Lautaro Benavides,,,5,hace una semana,,5,5,5,
Avi Albala,,,5,hace una semana,,5,5,5,
Yair Refaeli,,,4,hace una semana,,5,5,5,
mayra Chicote,,,5,hace una semana,,5,5,5,
NORTH AGRIMENSURA,,,5,hace una semana,,5,5,5,
Ramon Salazar Contreras,,,5,hace una semana,,5,5,4,
Mayara Da Silva Amaral,,,5,hace una semana,,5,5,5,
Dario Ramos,,,5,hace una semana,,5,5,5,
Javier Carrizo,,,1,hace una semana,,5,5,5,
Carlos Olmedo,,,4,hace una semana,,5,5,5,
Helado Express,,,5,hace una semana,,5,5,5,
Abigail Bilbao,,,5,hace una semana,,5,5,1,
gabriela centeno,,,5,hace una semana,,5,5,5,
Gabriela Pereira,,,4,hace una semana,,5,1,5,
Jessica Almeida Peppe,,,5,hace una semana,,1,5,5,
Kiim Kaufman,,,5,hace una semana,,5,5,4,
Mel Gonzalez,,,1,hace una semana,,5,5,5,
Patricia Colque Arando,,,5,hace una semana,,5,5,5,
sergio lanus,,,5,hace una semana,,5,5,1,
Solana maria Guillén,,,5,hace una semana,,5,4,5,
Rudney Felipe,,,4,hace una semana,,2,1,4,
María Gabriela Chacin,,,5,hace una semana,,1,5,5,
Hector Lezama,,,1,fecha de edición: hace una semana,,5,5,5,
Bernardo Olsson,,,5,hace una semana,,5,5,5,
Beatriz Maciel,,,5,hace una semana,,5,5,3,
Gregorio Antonio Misael Lopez,,,5,hace una semana,,5,5,5,
Lorena Ortega 03,,,5,hace una semana,,5,5,4,
Ludmila Radovich,,,5,fecha de edición: hace una semana,,5,5,5,
Ana Palacios,,,5,hace una semana,,5,4,5,
Natalia Martinez,,,5,hace una semana,,4,5,5,
Lady Moreno López,,,5,hace una semana,,5,5,5,
Stephany Alexandra Ruiz López,,,5,hace una semana,,5,5,5,
Franco Malcorra,,,5,hace una semana,,5,5,3,
Candelaria Mena,,,5,hace una semana,,5,5,5,
Sabri Gimenez,,,5,fecha de edición: hace una semana,,5,1,5,
Sebas Ayala,,,4,hace una semana,,1,5,5,
Mauro Marchant,,,4,hace una semana,,5,5,5,
Melis Kardeş,,,4,hace una semana,,5,5,5,
Elias Tomas,,,4,hace una semana,,5,5,3,
Belkis Ortiz,,,5,hace una semana,,5,5,5,
Ramiro Koaz,,,5,hace una semana,,5,5,5,
Rodrigo Brigagão,,,5,hace una semana,,5,5,4,
Cristian Andreo,,,5,hace una semana,,5,5,5,
Nicolás Lackner,,,4,hace una semana,,5,4,5,
Luna Maaln,,,5,hace una semana,,5,5,5,
Jorge Soria,,,5,hace una semana,,5,5,5,
Mayra Giles,,,5,hace una semana,,5,5,5,
Martina Calas,,,5,hace una semana,,5,5,5,
Gabriel Moreno,,,5,hace una semana,,5,5,5,
Pablo Gonzalez,,,5,hace una semana,,5,5,5,
Diego Fernandez,,,4,hace una semana,,5,5,5,
Emiliano de la Cuétara,,,5,hace una semana,,5,5,5,
Mario García,,,5,hace una semana,,5,5,5,
Valentino Lucas Mancini,,,5,hace una semana,,5,5,5,
Abigail Lara,,,5,hace una semana,,5,5,5,
Romina G. Furci,,,5,hace una semana,,5,5,5,
Catalina Alba,,,5,hace una semana,,5,5,5,
Maria Emilia Guerra,,,5,hace una semana,,5,5,5,
Sofi Estrada,,,5,hace una semana,,5,5,5,
Maria Laura Lopez Sposaro,,,5,hace una semana,,5,5,5,
Julián Martín Ríos,,,1,hace una semana,,5,5,5,
Monica Smutylo,,,5,hace una semana,,5,5,5,
Agustina Lombardo,,,5,hace una semana,,5,5,5,
Alexander Ruales,,,5,hace una semana,,5,5,5,
Sacha Bro,,,5,hace una semana,,5,3,5,
Jota Sueña,,,5,hace una semana,,5,4,5,
Paulo Mansilha,,,5,hace una semana,,5,5,5,
Jazmín Martí,,,5,hace una semana,,5,5,5,
Pilar Hermo,,,4,hace una semana,,5,3,5,
Jose luis,,,5,hace una semana,,4,5,5,
Beatriz Ordoñez Otero,,,5,hace una semana,,5,5,5,
Sergio García-Mier García,,,5,hace una semana,,5,5,5,
Jose Romero Rodríguez,,,5,hace una semana,,5,4,5,
Lucía Aguillo,,,4,fecha de edición: hace una semana,,5,5,5,
Francisca Rey Cané,,,5,hace una semana,,5,5,5,
Patrícia Jordão do Paço,,,5,hace una semana,,5,5,4,
Tomás irianni,,,5,hace una semana,,4,5,5,
Viviana Rabellino,,,5,hace una semana,,5,5,4,
More Brizuela,,,5,hace una semana,,5,5,5,
Ida Chuquin,,,5,hace una semana,,5,5,5,
Delfina Fernández,,,5,fecha de edición: hace una semana,,5,5,5,
santino iacaruso,,,5,hace una semana,,5,5,2,
Gabriela Cuevas Muñoz,,,5,hace una semana,,5,5,3,
ignacio fuentes,,,5,hace una semana,,5,3,4,
Florencia Molino,,,5,hace una semana,,2,5,5,
Vivi Barreto,,,4,fecha de edición: hace una semana,,5,5,5,
Maria Sol Molino,,,5,hace una semana,,5,4,4,
Candela Raquel Fantozzi,,,5,hace una semana,,5,5,5,
Claudia Marcela Méndez Contreras,,,5,hace una semana,,5,4,5,
