Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Juan Andrades,,,5,19/02/2026,"La comida muy buena, vale realmente la pena la espera. Es una experiencia de la pizza porteña.
Nos atendió Trinidad super amable!",5,4,5,
Rodrigo Pérez Aranciba,,,5,19/02/2026,Excelente la atención de Trinidad,5,5,5,
Roman Scovenna,,,5,19/02/2026,Erwin y antonella,5,5,5,
Mariela Sillero martina,,,5,19/02/2026,Muy buena comida. Excelente atención de Agustín y Antonella.,5,5,5,
Julio Restivo,,,5,19/02/2026,Excelente atención de Daniel Pacheco y Claudia! Lo mejor de Güerrin! Son unos genios!,5,5,5,
celeste cajak,,,5,19/02/2026,Gran atención de Agustín y Antonela!!,5,5,5,
Delfii janinn,,,5,19/02/2026,Agustín y Antonela 👏🏻👏🏻👏🏻,5,5,5,
Pedro Fonteñez,,,5,19/02/2026,Excelente atención de Pacheco y Claudia,5,5,5,
Miguel Angel Rios,,,5,19/02/2026,Muy buena atención por el mozo leo y Claudia que nos buscó una mesa en tiempo record !,5,5,5,
Noelia kozlowski,,,5,19/02/2026,Gran. Atención de Pacheco y Claudia unos genios buena predisposición y talento para trabajar,5,5,1,
Mario Barradas,,,5,19/02/2026,"Bien Claudia, Trinidad y Leo que nos atendieron de 10!!",5,5,5,
Maria Alejandra Barradas,,,5,19/02/2026,Muy buena atención de Trinidad y Agustín. Nos atendieron super bien y rápido.,5,5,3,
Daniela Ontiveros,,,5,19/02/2026,Trinidad y agustin unos genios! Gracias por la atención 🤗,5,2,4,
Sabrina,,,5,19/02/2026,Agustin y antonella,3,5,5,
Claudio Bibiloni,,,5,19/02/2026,"Tuvimos bastante espera pero una vez adentro es rapidísimo !!! Y exquisita la comida , la atención de Antonella  y de Agustín",5,3,5,
Victoria Picatto,,,5,19/02/2026,"Riquísima pizzería, muchas gracias a Antonella que nos recibió rapidísimo a pesar de la larga fila de la noche de los museos.",3,5,3,
Alejandro Picatto,,,5,19/02/2026,"Nos atendió Trini y Agus, excelente servicio y predisposición",5,5,5,
David Vargas,,,5,19/02/2026,Me entra frío por la puerta.,5,5,5,
Facundo Reyes,,,5,19/02/2026,Buena la atención de trinidad y agustin,5,4,4,
NIcolas Vargas (monovargas),,,5,19/02/2026,Excelente!!!! Todo espectacular.. Antonella en la entrada muy ágil y eficiente su atención!,5,4,3,
Marianella Zampatti,,,5,19/02/2026,"10/10 en todo, siempre me pido la de muzza común y la fugazeta rellena. Franco y Trini, los mejores!!!",5,5,3,
Carla Guardia Espinoza,,,5,19/02/2026,Antonella una GENIA 🫶🏼,5,4,5,
Candela Diaz,,,5,19/02/2026,"agus muy rápido y atento.
Y trinidad un amor en la atención
Primera vez que vine y espectacular todo. La comida exquisita y la rapidez de la fila
Obviamente volveremos!!",4,4,4,
Cintia Rios,,,5,19/02/2026,"Agus el mozo, excelente",4,5,5,
Diego Diaz,,,5,19/02/2026,"Gracias trinidad en la recepción espectacular! Una cola larga y fue rapidísima muy atenta. Agustin como mozo muy atento y veloz, atención excepcional!
Gracias",4,5,5,
Rocio Rivas,,,5,19/02/2026,Muy genia Trinidad y muy genio Agus!!,5,5,5,
Betsabe Rinaldi,,,5,19/02/2026,Agus y Trinidad unos groso,5,5,4,
Mariela Rivero,,,5,19/02/2026,Gracias Trinidad y Agustin,5,5,4,
Marina Stampone,,,5,19/02/2026,Trinidad y Agus excelentes anfitriones!! Gracias!,5,5,5,
Ana Prata,,,5,19/02/2026,"Trinidad y Agus, excelente servicio",5,5,4,
carlos Gomez,,,5,19/02/2026,"Es la única pizza del mundo donde te pueden servir la misma porción de mozzarella de 100 formas diferentes. No tienen una calidad establecida. Varia desde cruda o fría a quemada y dura. No tienen control de calidad. Y son ridículos sus precios, U$D 3 una porción de pizza es desproporcionado. Es gracioso porque cuando el dólar era una locura siempre la porción de mozzarella en la barra fue U$D 1 hasta que las cosas en este país comienzan a funcionar diferentes entonces ignoran el dólar.",5,4,5,
Daniel Zalazar,,,5,19/02/2026,"🇦🇷🇪🇸 Una de las pizzerías más conocidas de Buenos Aires, ubicada en plena calle Corrientes entre teatros y restaurantes. Excelentes pizzas de diversas combinaciones, a cada cual más sabrosa. Buena atención y precios acordes. En horario nocturno está siempre saturada y hay que hacer cola para entrar. Adentro los comensales se apretujan en mesas ubicadas muy próximas entre sí. Vaya
🇬🇧🇺🇲 One of the best-known pizzerias in Buenos Aires, located in the middle of Corrientes street between theaters and restaurants. Excellent pizzas of various combinations, each tastier. Good service and reasonable prices. At night it is always saturated and you have to queue to enter. Inside, the diners squeeze into tables located very close to each other. Go",5,5,4,
Fernando Guerrero,,,5,19/02/2026,En la noche de los museos Trinidad de 10!,5,4,3,
Barszczuk Magali,,,5,19/02/2026,La atención y el servicio de Franco y Trinidad ha sido excelente. La mejor pizza de Baires.,5,5,5,
Paola Silva,,,5,19/02/2026,La pizza como siempre un espectáculo y la atención de Franco y Trinidad un lujo!!,5,3,5,
gabriela montilla,,,5,19/02/2026,"Excelente !
Muy buena atención de Franco y trinidad !
Gracias",4,5,5,
Blanca Rodríguez,,,5,19/02/2026,"Guerrin es una pizzería tradicional en la Avenida Corrientes de Buenos Aires; creo que tiene más de 90 años. La pizza es enorme, suficiente para dos personas, y se puede pedir para llevar. La limpieza de los cubiertos y el ambiente podrían mejorar. La pizza es sabrosa, pero los ingredientes son más tradicionales, no como las pizzas que conocemos en Brasil.",4,5,5,
alonso gutierrez,,,5,19/02/2026,Agustin y Antonella,5,5,5,
edwin carmona,,,5,19/02/2026,La comida muy rica,5,5,5,
Gonzalo Alonso,,,5,19/02/2026,Muy buena atención de Antonella y Agustín,5,5,5,
DJ CHIPI PONCE,,,5,19/02/2026,Exelente atención Antonella y Agustin,5,5,5,
Claudia Olariaga,,,5,19/02/2026,Excelente atención de Agus y Trinidad,5,5,5,
Natalia Villarreal,,,5,19/02/2026,"Super bien todo, tuvimos que esperar un rato un poco largo la comida pero excelente todo, se entiende por la cantidad de gente que hay y todo, muy eficiente todo. Trini y Agus muy atentos y amables. Nos ubicaron afuera y hacia un poco de calor, pero nada muy bien",5,5,5,
Juan Portella,,,5,19/02/2026,Trinidad y Agustín,5,5,5,
naty zuluaga,,,5,19/02/2026,Muy buena atención de Trini y Agus,5,5,5,
Juan Felipe Restrepo Muñoz,,,5,19/02/2026,Todo un espectáculo! Gracias trinidad y agus,5,5,5,
Clari Ro,,,5,19/02/2026,Federico y Antonella,5,5,5,
mariano baez,,,5,19/02/2026,"Agustín nos atendió súper bien, era un día muy movido y estuvo en todo. La comida muy buena",5,5,5,
Pablo Baez,,,5,19/02/2026,"Las mejores pizzas de la vida! Comimos 2 pizzas chicas, donde mezclamos especial guerrin, fugazza con mozarella, panceta y huevo frito y verduras con huevo frito y no sé cual estaba mejor de todas jeje además del servicio de trinidad que nos ayudó con la mesa y Franco que nos sugirió las pizzas. Había mucha fila pero avanzó muy rápido muy buena la organización.",5,5,5,
Ezequiel Carrasco,,,5,19/02/2026,Trinidad,5,5,5,
Romina Muñoz,,,4,19/02/2026,"Tardaron mucho en atender, el Mozo nada amable y tanto la pizza como la faina llegaron frias... No vale la pena pagar lo que cobran",5,5,5,
Yami Diaz,,,5,19/02/2026,Franco y Trinidad genios ❤️❤️❤️,5,5,5,
daniela giannandrea,,,5,19/02/2026,Pizza excelente,5,5,5,
Eliete Lima,,,5,19/02/2026,Para mi la.mejor pizza de buenos aires. Super recomendado. Nos atendió Edwin super rápido todo y muy rico,5,5,5,
Noelia Giannandrea,,,5,19/02/2026,Trinidad y Agus nos atendieron de 10!!,5,5,5,
javier miranda,,,5,19/02/2026,Trinidad y agus nos atendieron maravilloso!,5,5,5,
Maria Victoria Martinez Muñoz,,,5,19/02/2026,Hermoso lugar muy bien ambientado y muy buen servicio,5,5,5,
juan albani,,,5,19/02/2026,La mejor de todas! Una cosa de locos!!! Franco Trinidad muy atentos y amables. Excelente atención 👏,5,5,5,
Fabian Gonzalez,,,5,19/02/2026,Excelente 👌 Franco y trinidad el mozo muy amable,5,5,5,
Claudio Pellecchia,,,5,19/02/2026,Agustin y antonella 🙌🙌🙌🙌🙌,5,5,5,
Nestor Herrero,,,5,19/02/2026,Exelente la tensión  de trinidad y Agustín muy rica la comida realmente un placer y me gustaría volver mil gracias x la atención exelente,5,5,3,
Jorge,,,5,19/02/2026,"La señorita Trinidad que se encargó de darnos la mesa fue un amor, muy buena onda y predisposición con la gente. Los mozos son unos genios, súper buena onda también, muy atentos y buen trato. 100% recomendado",5,5,5,
Laura Segura,,,5,19/02/2026,"10/10, el mozo Agustin, un genio, y Trinidad increible administrando, un lujo.",5,5,5,
David Felipe Camargo Valenzuela,,,5,19/02/2026,Vinimos desde mendoza y nos habian recomendado sus pizzas! Excelente todo¡ gracias por la atención de Agustín y Trinidad!,5,5,5,
be grando,,,5,19/02/2026,agustin y trinidad muy amables!!,5,5,4,
Lucía Peralta,,,2,19/02/2026,"Excelente servicio y la mejor pizza, como siempre. Un agradecimiento especial a Trinidad y Mariano.",5,5,5,
ARIANA PAPICHE,,,5,19/02/2026,De las mejores pizzas de la ciudad y muy buena atención de Mariano y Trinidad.,5,5,5,
wilmer valbuena,,,4,19/02/2026,"La experiencia fue excelente. La pizza salió increíble: masa en su punto, ingredientes frescos y mucho sabor. Además, el trato de Daniel y Trinidad marcó la diferencia. Fueron atentos, amables y te hacen sentir realmente bien recibida. Se nota que disfrutan lo que hacen.
Un lugar al que definitivamente voy a volver.",5,4,5,
Julian Bonetti,,,5,19/02/2026,Exelente atención de trinidad y Daniel,5,5,5,
Sebastian Natal,,,5,19/02/2026,La atención de franco fue muy buena,5,5,5,
Verónica Gómez,,,5,19/02/2026,La atención de Franco y Trinidad fue muy buena.,5,5,5,
Pau Posada,,,4,19/02/2026,Nico g y antonella,5,5,4,
Aneley Santamaría,,,5,19/02/2026,He ido otras veces y mucho mejor que esta. Por eso pongo 3 y no 2 estrellas. La pizza estaba un poco fría (pedí porción) y costaba en la cantidad de trabajo que tenían que los mozos te pudieran ver para recalentarla,5,5,5,
Roberto Fernandez,,,5,19/02/2026,"Para definir si una pizzería es buena solo necesitas probar su pizza de fugazzeta y su pizza de muzzarella.
La de muzzarella muy rica obviamente. Tiene un poco de picante en la salsa de tomate que le da el toque. El queso es de buena calidad y muy abundante, lo cual la hace bastante grasosa a la pizza. De todas maneras los sabores ente tomate y queso congenian bien sin opacarse entre sí, dando un buen resultado.

Lamentablemente no puedo decir lo mismo de la fugazzeta. Entra mucho el gusto personal acá, pero para mí la fugazzeta tiene que tener mucha cebolla y tiene que estar bien dorada. En este caso era muy escasa la cebolla y estaba semi cruda. Mantiene la misma ecuación con un queso que se desborda de la pizza y la hace super grasosa, pero no logra congeniar bien con los demás sabores. La cebolla (que para mi deberia ser el foco en este tipo de pizza) casi no tiene sabor a nada y la masa pasa completamente desapercibida por el queso. Mi conclusión es que no es una fugazzeta.
Obviamente es rico, sigue siendo una pizza, pero según yo, no es la mejor de CABA.",5,5,5,
daniele morg,,,4,19/02/2026,Mozzarella con sabor amargo y de mala calidad.,5,4,4,
Jorge Martinez,,,5,19/02/2026,"La pizza espectacular, nos tomamos una jarra de Moscato con la pizza y estaba muy rica. Llegamos temprano así que no tuvimos que esperar, pero cuando empezo a llenarse había una gran fila de espera. Lo que nos sorprendió fue lo mucho que caminamos hacia adentro de la pizzería, era nuestra primera vez ahí y creo que debemos haber caminado más de media cuadra para adentro. La verdad que nos encantó el ambiente. Sin duda vamos a volver!",5,5,5,
Satoru Gojo,,,4,19/02/2026,"Una experiencia única, a pesar de que hay otros locales con un concepto similar en la misma calle (Av. Corrientes). ¡La pizza focaccia es espectacular! El lugar siempre está muy concurrido, con largas colas que llegan hasta la acera en las horas punta. Si quieres evitar las multitudes y visitar el restaurante, ve a media tarde; es mucho más agradable y el servicio es impecable.",5,5,5,
Nicolas Zelaya,,,5,19/02/2026,Lindo lugar. Muchas espera.,5,4,5,
Anabel Ramos,,,5,19/02/2026,"Considerada por muchos como la mejor pizza de Buenos Aires. Estilo argentino con mucho queso, según mi amigo, que es de aquí. Estaba rica, pero tenía demasiado queso para mi gusto.",5,5,5,
New G.,,,5,19/02/2026,Siempre paso por una empanada de carne frita y dos porciones de pizza 🤤…,5,5,5,
Claudio Colombi,,,5,19/02/2026,Como siempre excelente la comida y la atención de los chicos !! No sé sus nombres pero muy buena y rápida la atención eso que había muchísima gente,5,5,5,
Federico Barile,,,5,19/02/2026,"Excelente atención, super rápido y con la calidad de siempre. 100% recomendable! Nadia, Ivana y Mario… lo más!",5,5,5,
eduardo mogrovejo calachahuin,,,5,19/02/2026,"Ivana, nadia y Mario, los mejores!!!
Excelente atención",5,5,5,
Salvador Costanzo,,,5,19/02/2026,"Excelente atención y la calidad del producto! Nos atendieron Ivana, Nadia y Mario y fueron super amavles!",5,5,5,
Julieta Cordiano,,,5,19/02/2026,Es celeste atención recepcionista Milagros y moso Hernesto. Volveremos.,5,5,4,
silvana armella,,,5,19/02/2026,excelente atención de la recepcionista milagros y el camarero Hernesto.,5,5,2,
miguel angel,,,5,19/02/2026,"Excelente atención, amables rápido y muy rico. Unas genias Nadia , Ivana pendientes de que lo pasaríamos bien y beto el mejor mozo",5,5,5,
Mateo Monasterios,,,5,19/02/2026,"Increíble todo! nos atendieron ivana, nadia y beto. Super recomendable!!!",5,5,5,
Mauro Beltrami,,,5,19/02/2026,"Todo rico como siempre, Brian y sobre todo Paola una genia, 10 puntos.",5,3,5,
Andrea Gross,,,5,19/02/2026,Paola 10 puntos,4,5,5,
Valen,,,5,19/02/2026,La mejor atención de parte de Claudia y leo,5,5,5,
Carolina Heintz,,,5,19/02/2026,"Me encanta venir! Nos atendió Daniel y Milagros, excelente servicio, muy amables. Las pizzas increíbles. Lo recomiendo",5,5,4,
Marina Sak,,,2,19/02/2026,Excelente la atención de Daniel y Milagros!,5,5,5,
Maximo Sanchez,,,4,18/02/2026,"El guerrin es top, nos atendieron perfecto Daniel y Milagros. Gracias!",5,5,4,
Paula Trunzo,,,4,18/02/2026,Muy buen servicio por parte de daniel y milagros!  😊,5,5,5,
Paula Andrea Rodríguez Romero,,,5,18/02/2026,Muy buen servicio por parte de Daniel y Milagros! Me encantó Guerrin! Volvería 100%,4,5,4,
Juan pablo Urrego Rodriguez,,,5,18/02/2026,Una genia Claudia y Leo con la calidez del servicio que nos dieron.,5,5,5,
marina elisa fraga,,,5,18/02/2026,"Muy buen servicio de Trinidad,  Ivana y Morales",5,5,5,
Mili G,,,5,18/02/2026,nos atendió ivana trinidad y morales muy buena atencion,5,4,5,
Sofia MORELLI,,,5,18/02/2026,"Excelente la atención de Ivana y Nacho, son unos genios totales! nos atendieron re bien y muy atentos! Las pizzas 10/10 ✨️",5,5,5,
Juana Dreher,,,5,18/02/2026,"Rico como siempre. Trinidad, Ivana y Nacho excelente servicio.",5,3,4,
Yamila Parodi,,,5,18/02/2026,"Trinidad, Ivana y Nacho nos atendieron súper amables. Con una sonrisa y muy dispuestos! Sin duda un lugar para venir a DISFRUTAR Y COMER MUY RICO",5,5,5,
Lili Castillo,,,5,18/02/2026,"Antonella 💖 y su compa los mejores!!!!
Aguante guerrrinnnnnnn
Volar es divino. Aterrizar es humano.
Jorge",5,5,4,
Ignacio Canepa,,,5,18/02/2026,"Gracias Trinidad, Ivana y Nacho por todo!",5,4,5,
Bruni & Co,,,5,18/02/2026,"Al llegar nos recibió Paola y pudimos ingresar rapidísimo, nos atendió Santi y su atención ,cordialidad y amabilidad fue excelente!!
Y Claudia fue también super atenta.
Siempre Gerrín es la mejor opción",5,5,5,
Guillermo Canepa,,,5,18/02/2026,Genial todo la atencion gracias gabriel y antonella,5,4,3,
Carla Gimenez,,,5,18/02/2026,Muchas gracias a Gabriel y Antonella!,5,5,2,
Gabriel Caruso,,,5,18/02/2026,"un lujo como siempre!
Excelente atención de Gabriel y Antonela",4,5,5,
Carlos Colella,,,5,18/02/2026,gabriel y antonella,5,4,3,
jeyson perez de velazco,,,5,18/02/2026,Genios leo y Claudia,5,4,1,
Manuel,,,5,18/02/2026,"Adéntrate en una de las mejores pizzerías de Buenos Aires, que te transportará a la época de la inmigración italiana a Argentina a principios del siglo XX. Puede que la cola de fuera resulte desalentadora, pero avanza rápido porque el local es enorme.",5,5,5,
Ian Salomoni,,,5,18/02/2026,Sobrevalorado.,4,4,5,
Elias Salomoni,,,5,18/02/2026,Gabriel y Antonella,5,1,5,
Javier Chacon Zambrano,,,5,18/02/2026,Gabriel y Antonella 👍🏻,5,5,5,
Diego Sánchez,,,5,18/02/2026,"Pizzas de muy buen tamaño para su costo, la presentación y atención excelente. El ambiente no es oara nada agradable muy cerrado, poca ventilación.",1,5,5,
Milagros Scabini,,,5,18/02/2026,"Siempre increíble. Nunca me voy a cansar de venir. La atención tanto en la entrada con Milagros como en la mesa con Leo, fue inmejorable, super atentos.",5,5,1,
Norberto Acerbi,,,5,18/02/2026,"Increíble la comida, atención, y muy poco tiempo de espera.
Nos atendió muy bien daniel y paola.",5,4,5,
Lucas Gutierrez,,,5,18/02/2026,INCREIBLE experiencia!!! Muy bien atendidas por Daniel!! Lo maximo!,5,5,2,
Ludmila Grillo,,,5,18/02/2026,¡Extraño!,4,1,5,
Bethzabeth Mendoza,,,5,18/02/2026,"Muy buena atención. Poca espera para entrar. La comida llegó rápido.
Excelente atención de Trinidad y Leo",5,5,5,
Gustavo Acosta,,,5,18/02/2026,Agradecimiento a Erwin  y Claudia por el servicio,1,5,5,
Nicolás Torres,,,5,18/02/2026,Excelente atención de Erwin y Claudia. Muy amables,5,5,5,
Luis Vásquez Quezada,,,5,18/02/2026,"Erwin y Claudia, muy buena atención. Excelente pizza y gran variedad de opciones.",5,5,4,
Carlos Larez,,,5,18/02/2026,"La atención súper agradable, Claudia nos recibió muy amable y Edwin muy muy prolija admirable como se aprende todos los comensales sin anotar. Aparte tiene ojos muy lindos y pestañas hermosas ☺️",5,5,5,
Aixa Ozán Marquez,,,4,18/02/2026,"Excelente servicio de franco y trinidad
Sin dudas uno de los mejores lugares de Buenos Aires",5,5,5,
thomas Torres,,,5,18/02/2026,Como siempre las pizzas son excelente y la atención de los chicos Clau y Erwin muy buena y súper cordiales,5,5,5,
Marcos Torres,,,5,18/02/2026,"Excelente atencion de Antonella y Gabriel, exquisitas las pizzas. Recomiendo.",5,5,5,
