Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Marivi Castillo,,,5,07/08/2025,Excelente Pizza! Pero en el patio no lo recomiendo!! La pizza no es la misma! Pero de resto siempre es bueno volver!,5.0,5.0,5.0,
bata,,,2,06/09/2025,"La pizzería más cara del mundo. Pagamos 2 pizzas y 3 bebidas chicas 90 mil pesos.
No vuelvo nunca más.",5.0,5.0,5.0,
anabel medina rios,,,4,07/08/2025,"Nos tocó en el piso de arriba, y el ambiente es muy bonito. La pizza como siempre riquísima. Tenes que ir temprano por que se llena a la hora picó.",5.0,5.0,5.0,
Juan,,,4,07/08/2025,"Un poquito sobrevalorada. Esta buena eh, pero hay pizzas mejore a menor precio porque no tienen tanta prensa.",5.0,5.0,5.0,
Faca Morales,,,5,08/07/2025,"Excelente atención del mozo Federico y la recepcionista Claudia.
Hicieron que las pizzas y el postre se disfrutarán mucho más.",5.0,5.0,5.0,
María José Luque Ramos,,,5,08/06/2025,La comida es muy rica y el personal muy amable ☺️,5.0,5.0,5.0,
Mateo Piccone,,,5,09/04/2025,"Nunca me gustó la pizza al molde. Hasta que probe esta! Un 100 de 10. Si bien es ancha, tiene una textura increible y la de j y m la rompe!!",5.0,5.0,5.0,
Alina B,,,5,08/02/2025,"De las mejores pizzas de Buenos Aires! Disfrutamos del patio napolitano y la comida estuvo increíble! Las diferentes pizzas que pedimos, los tragos y postres! Comida deliciosa!! Destacamos la atención de nuestro camarero Federico y la recepcionista Antonella, que nos ubicó la mesa super rápido a pesar de la cantidad de gente que había para sentar. Muy amable atencion y muy buen ambiente.Gran experiencia, volveremos!!",5.0,5.0,5.0,
giselle terradillos,,,5,08/07/2025,La mejor pizzeria de Argentina  sin dudas .la atención de Agustín y Yanet  si los califico los limito. Pero más que excelente 👌.,5.0,5.0,5.0,
Andrés Felipe Contreras Rueda,,,5,09/05/2025,"Muy buena atención, había mucha gente pero la verdad que la espera no fue larga. Excelente comida",5.0,5.0,5.0,
MER G.S,,,5,05/11/2025,Siempre el mejor lugar de Pizzas. TÍPICO RICO Y ATENDIDOS MUY BIEN,5.0,4.0,5.0,
Maria Jose Abreu,,,5,08/06/2025,"De las mejores pizzas que he probado . Me quedé con ganas de volver a comer la de anchoas, porque la cantidad que le colocan no la he visto en ningún lado . Para un próximo viaje volveré allí sin duda ✨",5.0,5.0,5.0,
Nicolás Martínez,,,5,08/07/2025,Gabriel nos atendió excelente! Todo muy delicioso. El Flan es lo más!,5.0,5.0,5.0,
Douglas Romero,,,4,05/11/2025,"La verdad es que el sitio es muy pintoresco y llamativo, tiene 2 ambientes y un pasillo conector qué de día es un poco tenebroso pero de noche si tiene luz por lo que puedes apreciar mejor las fotos en las paredes. La atención es buena aunque tardan un poco, y las pizzas son enormes y deliciosas. La estrella que les falta para las 5 es porque no aceptan pagos con QR (MP ni MODO) lo cual es inconcebible en pleno 2024. De resto, recomiendo visitarlo  totalmente, seas turista o vivas en BAires.",5.0,5.0,5.0,
Gabriela Alejandra,,,5,10/12/2024,"La mejor pizza y pizzería de Buenos Aires!!
El lugar es enorme, tiene diferentes salones. El mejor es el de atrás de todo Patio Napolitano, una ambientación bellísima, es único!! Vamos cada tanto, precio acorde a la calidad de producto. Calidez en la atención.
Vale cada centavo invertido en un almuerzo o cena. Súper recomendable. No sé la pierdan.",5.0,5.0,5.0,
Emiliano Ramirez Bongiovanni,,,5,10/03/2025,"Excelente la pizza, el salón que nos tocó es el nuevo patio napolitano con muy buen ambiente y decoración. Agustin el mozo que nos tocó un capo, nos trajo todo enseguida. Parada obligada cada vez que vamos a capital.",5.0,5.0,5.0,
Alexandra Cas,,,5,06/09/2025,La pizza es excelente... tambien probamos arroz de leche,3.0,3.0,4.0,
Lic.Yesica Alcaraz,,,5,06/09/2025,Muy buena la atención y amabilidad de Sebastián . Súper educado . Gracias todo muy rico y buena atención,5.0,5.0,3.0,
Candela Barrios,,,5,09/04/2025,"Las mejores pizzas de Argentina 🤍🇦🇷
Super recomendable, el lugar es hermoso y espacioso pero se llena mucho, eso habla bien del lugar!
Comimos en las famosas barras. Es una experiencia que pocos sabrán disfrutar.
Super llenadoras las porciones, con dos quedas explotado!",5.0,5.0,3.0,
Mauricio Barrios,,,5,09/05/2025,"Fuimos a cenar el 2/5/25. El servicio es muy rapido, te ubican rápido en la mesa, hay 2 pisos muy espaciosos. La pizza riquisima, pedimos media 4 quesos y media fugazzeta.",5.0,5.0,5.0,
Florencia Ibarra,,,5,06/09/2025,La atención de Claudio excelente! La comida impecable!,5.0,5.0,5.0,
alex miño,,,5,07/08/2025,Muy ricas las pipshas! Excelente la atención de Marina y Ernesto,5.0,5.0,4.0,
Veronica Herrera,,,5,10/12/2024,"Todo buenísimo!!! Estábamos ansiosos por venir aquí, pedimos una chica de muzza y una chica de fugazzeta más una jarra de cerveza. Comimos tres personas. La muzza fue mi preferida!",5.0,5.0,5.0,
Miguel Izquierdo,,,4,09/01/2025,"Pizzería icónica en Buenos Aires. Quizá la más popular. Vale la pena conocerla.
Son un tipo de pizzas distinto del habitual, pero están muy ricas! Masa gorda y gran cantidad de queso.
El local rezuma tradición por los cuatro costados.
Ambiente agradable y un servicio amable y cercano (gracias KEVIN!! y no desvelaré si eres de Boca o de
River).
El arroz con leche se puede mejorar……
Recomendable en cualquier caso .",5.0,5.0,4.0,
Nicolas Agustin Benítez,,,5,05/11/2025,Estuvo Messi. Yanet y Gabriel nos atendieron muy bien☺️ fui con mi novia y la amo mucho muchísimo,5.0,5.0,5.0,
Mónica Velasco,,,5,08/07/2025,"Excelente atención de los mozos (Nano, Ema y Pao). La pizzas riquísimas.",5.0,5.0,5.0,
Maximiliano Solano,,,5,06/09/2025,"Todo excelente, pero hay exceso de personas y en lo personal no es muy cómodo",5.0,5.0,3.0,
Lucero Vasquez,,,5,22/10/2025,Excelente servicio. Estuvimos en el patio y estaba bien iluminado y a buena temperatura. La pizza especial estaba muy rica!,5.0,5.0,5.0,
Clari Soruco,,,3,09/05/2025,"El servicio es espectacular, trato amable y rápido.

Me gustaría decir que la comida va de la mano, pero ver cucarachas caminando en la pared, nos dejó sin ganas de terminar nuestra pizza.",5.0,5.0,5.0,
Tomas Gonzalez Pena,,,3,08/06/2025,"Por supuesto que es una pizza muy rica. Pero no la visiten creyendo que es la mejor pizza de Buenos Aires, solo es una de las mas famosas. La atención de Agustin fue buenísima la ultima vez que fui. Gracias",5.0,3.0,5.0,
francisca ximena contreras ordenes,,,5,08/06/2025,"Maravilloso lugar ,comida exquisita y la atención de primera  Juan nos atendió de manerá muy amable y dedicada,  gracias por un inolvidable momento.... saludos de unos Chilenos...",5.0,5.0,3.0,
Gonzalo Carreño,,,5,05/11/2025,"Excelente lugar, rico y contundente.
Gracias a la atención de Marina y Bryan en el local, se pasaron.",5.0,5.0,5.0,
Angela De La Cruz,,,5,08/06/2025,"La atención muy rápida por parte del equipo! Pablo y Trinidad muy atentos y serviciales a lo que se necesite ✅. Demora un poco en salir la pizza pero el sabor espectacular. Comimos la especial guerrin, super recomendada ❤️",3.0,5.0,5.0,
María Florencia Conocchiari,,,5,07/08/2025,"Janette y Cativa los mejores ♡  gran atención, rapido y riquisimo todo. Gracias chicos!!!!",5.0,5.0,5.0,
Anto Galeano,,,5,09/04/2025,"Riquisimas las pizzas, no se pierdan la oportunidad de ir, la atención rapidisima y muy buena, se puede ir a ver los distintos salones, es enorme el lugar.",4.0,3.0,5.0,
Fernanda Marquez,,,5,07/08/2025,"Excelente la atención de Erwin
Y las referencia de las pizas q nos asesoro para comer de Aldana",5.0,5.0,4.0,
Paulo Quinteros,,,5,08/10/2025,"Cada vez más costoso, pero sigue siendo un gran lugar con una excelente variedad de pizzas. 1 pizza chica alcanza para 2 personas",5.0,5.0,5.0,
Horlando Pereyra,,,5,07/08/2025,"Un lujo total, vine con una persona discapacitada, y nos atendieron súper bien muy rico",4.0,4.0,4.0,
Lucía Silva,,,5,08/07/2025,"La mejor pizza lejos! Excelente atención de todos, en especial de Claudia y Claudio!",5.0,5.0,4.0,
Sabrina Caviglia,,,5,06/09/2025,No falla! Un clásico de Bs as. Nicolás de Lima nos atendió atento y predispuesto a brindar una linda experiencia,5.0,5.0,5.0,
Maria Emilia Bricchi,,,5,05/11/2025,Increíble lugar! Claudia nos acomodó muy rápido y Ernesto nos atendió con mucha amabilidad. Sin dudas vamos a volver,5.0,5.0,5.0,
Darian Lorenzo Sanchez,,,5,05/11/2025,"Una pizzería de las más emblemáticas de Buenos Aires. A escasos metros del Obelisco puedes encontrar está pizzería que desde que entras te abruma la cantidad de personas comiendo porciones de pie, justo en la entrada. Ya más adentro se comienza a sentir el olor inconfundible del queso tostado y la mezclas de olores. El personal te guía hasta tu mesa disponible. El servicio y la comida excelentes. No esperes precios económicos. Aquí se viene a comer comida de lujo.",5.0,5.0,5.0,
Escarlet Montecinos,,,5,06/09/2025,"Excelente atención, grato ambiente totalmente recomendable.",5.0,5.0,5.0,
Vale Valli,,,5,08/10/2025,Excelente todo!!!! Claudia y Mariano nos hicieron sentir en casa....siempre vuelvo a los lugares que me hacen feliz🤍,5.0,5.0,5.0,
Χavier M,,,5,08/07/2025,"Ame cada bocado de esta pizza
El servicio y la buena atención se mantienen intactos pese a tener una demanda super elevada!
Mas que recomendado y seguro de volver a a una de las Pizzerías que mas me han gustado.",5.0,4.0,5.0,
Sebastián Pizarro,,,5,06/09/2025,"Excelente atención de Lucas y Gisela
Ojo que las pizzas pequeña, si merendaste antes de ir
Mejor compartir",4.0,3.0,5.0,
Victoria Sofia Cañete Julio,,,5,05/11/2025,"buenisima experiencia, muy buena atencion de marina y sebastian, muy recomendable!!!",5.0,5.0,4.0,
Gustavo E. Velesquen Saenz,,,5,22/10/2025,Excelente todo. Trinidad y Diego unos genios.,5.0,5.0,5.0,
rodolfo de la fuente,,,5,06/09/2025,Lugar con mucha historia y mucha gente que lo visita. Muy ricas pizza y muy lindo lugar. Tienes que pasar!,3.0,5.0,5.0,
Astrid Bracamonte,,,5,09/05/2025,"La mejor pizzería q me he comido, son demasiado ricas, el lugar y el ambiente increíble, siempre esta full hay q ir temprano y tener en cuenta q siempre se demora un poco para encontrar mesa",5.0,5.0,5.0,
Lourdes Correa,,,5,07/08/2025,"La experiencia en el establecimiento fue sumamente satisfactoria. La atención del personal fue destacable, especialmente la del mozo, quien se mostró muy cordial y atento en todo momento. Asimismo, queremos agradecer especialmente a Claudia, cuya amabilidad y profesionalismo hicieron que nos sintiéramos muy bien recibidos.",5.0,5.0,5.0,
Alfonso Moran,,,5,06/09/2025,Pizza muy buena y en lugar céntrico de la ciudad.,5.0,5.0,5.0,
Fabian Dopazo,,,5,05/11/2025,"Excelente atención, había mucha cola pero avanzó muy rápido y no tuvimos demora en ingresar.",4.0,4.0,5.0,
Rei Alvarez,,,5,08/06/2025,"Estuve en el patio napolitano! La atencion fue muy cálida y Noelia fue muy amorosa con nosotros. Pedimos una pizza chica para compartir entre dos personas, fue dificil terminarla porque era abundante.",5.0,5.0,4.0,
ivan Bilorus,,,5,06/09/2025,"Excelente atención, excesivo el precio por dos pizzas, atendidos por Esteban .",5.0,5.0,5.0,
Gabo L “Gabo”,,,3,05/11/2025,Es muy bueno y la pizza es rica pero no es tanto como cómo para ser la mejor pizzería de Buenos Aires.,5.0,5.0,5.0,
Isabela,,,5,08/06/2025,"Muy rica la comida y la atención de Nicolás
Y Antonella que nos consiguió rápido una mesa",4.0,3.0,5.0,
Fernando Martínez,,,5,08/06/2025,"Me encantó el trato, el ambiente, la atención. Excelente la frescura y balance de los ingredientes. Buena atención de Gisela e Isaías, los mejores ❤️‍🔥 🍕",3.0,5.0,4.0,
Sabrina Alonso,,,5,07/08/2025,"excelente Nacho de mozo y Janeth en Recepcion, nos dijeron cada 10 minutos 20 25 personas y así fue, muchas gracias!",5.0,5.0,5.0,
Faby Alles,,,5,09/04/2025,"Excelente 👌 atención de todos , de la recepción,  y del mozo Nicolas 👏 👍 siempre atento y muy agradable.
El ambiente me falto música para hacerlo más ameno.
Saludos 🤗  y nos volveremos a ver, espero ver mi sugerencia en acción.",5.0,4.0,5.0,
Nahuel Coelho,,,5,08/07/2025,Pizzas muy ricas    fuimos 4  comimos 2 pizzas y 4 gaseosas  $115.000,3.0,3.0,4.0,
Maria Florencia Cruz,,,5,06/09/2025,"Excelente atención  desde Aldana. La chica que nos ubicó  hasta Sebastian el Mozo, unos genios",3.0,4.0,3.0,
Rocio Tataryn,,,5,10/12/2024,"no fue la mejor pizza que comí en mi vida, pero recomiendo vivir la experiencia de ir a comerla al local, nosotros fuimos de noche, esperamos unos 15 o 20 minutos, pero hizo rápida la espera. Nos atendió Beto un mozo muy amable,  no se puede pedir media de fugaza así que pedimos una chica y otra chica de muzza, fuimos a los básicos. la fugaza es muy rica pero pensé que iba a sorprenderme más, la muzza en cambio, nunca falla estuvo deliciosa y la salsa tenía un touch de ajo que le quedaba impecable. para tomar pedimos cocucha de vidrio lo cual lleva la experiencia a otro nivel. en fin 10/10",4.0,5.0,4.0,
Mabel Cristina Moreira,,,5,08/07/2025,"Jeanette exlente atención
Nacho muy atento excelente atención",5.0,5.0,2.0,
Sandra V Bordone,,,4,06/09/2025,"La pizza es mortal, pedimos mucha y fugazzetta. Y después budín de pan con crema. Demasiado rico",5.0,5.0,5.0,
Saray Cortez Alcaino,,,5,05/11/2025,"Excelente ambiente, la comida estaba exquisita y la atención de lautaro, Excelente también.",5.0,5.0,5.0,
Killzy Kelly Lucena,,,5,05/11/2025,"Al principio, mi novio y yo enfrentamos una fila, que fue bastante rápida a pesar de ser larga. Nos quedamos en la parte trasera del salón de la pizzería, lo cual no afectó en nada la experiencia. Pedimos una jarra de tinto de verano y una pizza, mitad Moderna y mitad Gran Napolitana. Podría haber servido para tres personas, y nos llevamos con mucho gusto las porciones restantes. El total fue de 41.700 pesos, para que lo tengan en cuenta. La atención de Nicolás fue muy amable, atento y servicial. Guerrin no decepciona.",5.0,5.0,5.0,
Macarena Morillas,,,5,08/06/2025,"Recepcionista Patricia y mozo Lucas excelentes. El lugar muy Buenos Aires. La pizza la amamos, mil variedades.",5.0,5.0,5.0,
Mora Campetella,,,5,07/08/2025,Excelente la atención de Trini y Nico! Muy amables. La pizza de provolone 10 puntos y nos sorprendió lo rápido que avanzó la fila.,5.0,5.0,5.0,
Ivana Villani,,,5,07/08/2025,"Me encantan las pizzas, si es un lugar muy ruidoso por la cantidad de gente que va. Las porciones de pizza rondan los 3500 y 4900 pesos.",5.0,5.0,5.0,
Alejandra Neder,,,5,08/06/2025,Exquisitas pizzas y hermoso lugar ! Excelente atención !,5.0,5.0,5.0,
Maria Fernanda Schütz Daza,,,5,15/10/2025,"Nuestro servicio con Claudio fue muy buena, nos atendió con rapidez y nos indicó alternativas pa mezclar nuestra Pizza. Muy simpático me pareció — regresaría de vuelta.

PS: Ya es mi tercera vez acá!",5.0,5.0,5.0,
Hernan Lopez,,,5,08/07/2025,"Excelente pizzería y excelente la atención del camarero Agustín.
A la pizza de panceta y huevos le faltó muzzarela. Tenía muy poca muzzarella",5.0,5.0,5.0,
Bruno Garcia,,,5,15/10/2025,"Cada vez que llego a Buenos Aires voy a Guerrin por que para mi es demasiado deliciosa sus pizzas. Banch invento la fugazzeta, pero Guerrin la perfeccióno! Me encantó la fugazzeta con jamón y la Calabrecca. Yo lo recomiendo al 100%",5.0,5.0,5.0,
Alejo Vera,,,4,08/07/2025,"Lo mejor del lugar fueron las empanadas, la pizza es rica, pero no sé si vale la pena hacer tanta fila por eso...Es algo para hacer al menos una vez, pero no volvería salvó que sea comer al paso una o dos porciones.",5.0,5.0,5.0,
Valen Lepore,,,5,05/11/2025,"Pasamos una muy buena noche, Claudia, Erwin e Ivana nos trataron excelente, recomiendo totalmente.",5.0,5.0,5.0,
agustina wnuk,,,5,08/07/2025,La mejor pizza de Buenos Aires. La atención un 10. Los postres abundantes y riquísimos.,5.0,5.0,5.0,
Veronica Navarrete,,,4,10/12/2024,Un lugar con mucho renombre.. sobre una Av principal...tiene en la entrada una barra para comer de pie y mesas al fondo ..se dice que es una de las mejores pizzas de B.A. pero en lo personal aunque me pareció rica no podría decir que es de las mejores ..hay mucha gente pero atienden rápido..los precios un poco más elevados que en otras buenas pizzerías..pero dentro de lo razonable.. recomendables pero a mi parecer nada extraordinario como se menciona en varios vídeos .pero si estás como yo de vacaciones vale la pena para conocer..,5.0,5.0,5.0,
